SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
718;1;0,02631579;0;0;1;3;
719;3;0,0625;0;0;3;19;
720;7;0,26923078;6;0;0;0;
721;1;0,029411765;0;0;1;3;
722;0;0,0;0;0;0;15;
723;8;0,15384616;8;0;0;14;
724;10;0,20833333;9;0;0;4;
725;0;0,0;0;0;0;12;
726;0;0,0;0;0;0;0;
727;6;0,13953489;6;0;0;0;
728;0;0,0;0;0;0;3;
729;1;0,03125;1;0;0;1;
730;0;0,0;0;0;0;0;
731;2;0,2;2;0;0;0;
732;0;0,0;0;0;0;0;
733;6;0,09836066;3;0;0;6;
734;0;0,0;0;0;0;0;
735;2;0,045454547;0;0;2;19;
736;0;0,0;0;0;0;0;
737;0;0,0;0;0;0;9;
738;0;0,0;0;0;0;0;
739;3;0,06666667;3;0;0;13;
740;1;0,03125;0;0;1;10;
741;6;0,16666667;1;0;0;0;
742;11;0,18032786;3;0;0;18;
743;12;0,21052632;12;0;0;20;
744;15;0,23076923;15;0;0;12;
745;0;0,0;0;0;0;25;
746;0;0,0;0;0;0;0;
747;0;0,0;0;0;0;3;
748;0;0,0;0;0;0;0;
749;15;0,25862068;15;0;0;1;
750;0;0,0;0;0;0;12;
751;2;0,051282052;1;0;0;1;
752;0;0,0;0;0;0;0;
753;0;0,0;0;0;0;0;
754;0;0,0;0;0;0;0;
755;0;0,0;0;0;0;5;
756;6;0,14634146;2;0;0;0;
757;0;0,0;0;0;0;0;
758;3;0,04918033;3;0;0;37;
759;0;0,0;0;0;0;0;
760;0;0,0;0;0;0;0;
761;0;0,0;0;0;0;0;
762;0;0,0;0;0;0;0;
763;0;0,0;0;0;0;0;
764;3;0,083333336;0;1;0;0;
765;0;0,0;0;0;0;7;
766;4;0,1;2;0;0;9;
767;0;0,0;0;0;0;0;
768;0;0,0;0;0;0;0;
