SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
290;0;0,0;0;0;0;0;
291;0;0,0;0;0;0;1;
292;0;0,0;0;0;0;1;
293;0;0,0;0;0;0;0;
294;0;0,0;0;0;0;29;
295;0;0,0;0;0;0;0;
296;0;0,0;0;0;0;0;
297;1;0,023255814;0;1;0;14;
298;0;0,0;0;0;0;0;
299;0;0,0;0;0;0;0;
300;0;0,0;0;0;0;0;
301;2;0,08;0;0;2;3;
302;0;0,0;0;0;0;0;
303;0;0,0;0;0;0;10;
304;0;0,0;0;0;0;0;
305;0;0,0;0;0;0;15;
306;0;0,0;0;0;0;0;
307;0;0,0;0;0;0;0;
308;0;0,0;0;0;0;0;
309;1;0,14285715;0;0;1;0;
310;0;0,0;0;0;0;10;
311;0;0,0;0;0;0;1;
312;0;0,0;0;0;0;0;
313;0;0,0;0;0;0;0;
314;0;0,0;0;0;0;8;
315;0;0,0;0;0;0;0;
316;6;0,12244898;6;0;0;11;
317;9;0,28125;9;0;0;0;
318;0;0,0;0;0;0;25;
319;15;0,33333334;15;0;0;12;
320;2;0,057142857;2;0;0;3;
321;0;0,0;0;0;0;21;
322;0;0,0;0;0;0;5;
323;0;0,0;0;0;0;7;
324;0;0,0;0;0;0;32;
325;0;0,0;0;0;0;2;
326;0;0,0;0;0;0;0;
327;9;0,15517241;9;0;0;27;
328;0;0,0;0;0;0;15;
329;0;0,0;0;0;0;0;
330;0;0,0;0;0;0;0;
331;0;0,0;0;0;0;0;
332;5;0,11904762;5;0;0;17;
333;0;0,0;0;0;0;0;
334;0;0,0;0;0;0;0;
335;1;0,02173913;0;1;0;12;
336;0;0,0;0;0;0;6;
337;0;0,0;0;0;0;0;
338;4;0,08;4;0;0;15;
339;0;0,0;0;0;0;6;
340;0;0,0;0;0;0;19;
341;16;0,22857143;16;0;0;31;
342;0;0,0;0;0;0;13;
343;0;0,0;0;0;0;0;
344;0;0,0;0;0;0;3;
345;0;0,0;0;0;0;0;
346;0;0,0;0;0;0;0;
347;0;0,0;0;0;0;1;
348;0;0,0;0;0;0;0;
349;0;0,0;0;0;0;3;
350;0;0,0;0;0;0;2;
351;2;0,031746034;0;1;0;28;
352;0;0,0;0;0;0;5;
353;1;0,024390243;0;0;1;21;
354;0;0,0;0;0;0;19;
355;0;0,0;0;0;0;0;
356;0;0,0;0;0;0;26;
357;0;0,0;0;0;0;1;
358;0;0,0;0;0;0;0;
359;1;0,016129032;0;0;1;38;
360;0;0,0;0;0;0;0;
361;8;0,23529412;8;0;0;10;
362;0;0,0;0;0;0;21;
363;9;0,16666667;7;0;0;14;
364;7;0,2413793;7;0;0;0;
365;10;0,1369863;10;0;0;30;
366;1;0,022222223;1;0;0;23;
367;0;0,0;0;0;0;0;
368;0;0,0;0;0;0;3;
369;0;0,0;0;0;0;0;
370;0;0,0;0;0;0;3;
371;2;0,046511628;0;0;2;26;
372;3;0,0882353;3;0;0;0;
373;2;0,03846154;0;0;2;32;
374;0;0,0;0;0;0;6;
375;0;0,0;0;0;0;4;
376;4;0,078431375;2;0;0;28;
377;0;0,0;0;0;0;20;
378;3;0,06818182;3;0;0;3;
379;0;0,0;0;0;0;3;
380;0;0,0;0;0;0;26;
381;0;0,0;0;0;0;0;
382;1;0,018181818;0;0;1;21;
383;0;0,0;0;0;0;0;
384;0;0,0;0;0;0;21;
385;0;0,0;0;0;0;3;
386;0;0,0;0;0;0;0;
387;0;0,0;0;0;0;0;
388;5;0,07575758;5;0;0;27;
389;0;0,0;0;0;0;0;
390;1;0,015873017;0;1;0;25;
391;21;0,30882353;7;0;0;24;
392;0;0,0;0;0;0;0;
393;0;0,0;0;0;0;0;
394;3;0,05882353;2;0;0;17;
395;0;0,0;0;0;0;17;
396;0;0,0;0;0;0;0;
397;0;0,0;0;0;0;17;
398;2;0,032258064;0;1;0;17;
399;2;0,055555556;2;0;0;3;
400;0;0,0;0;0;0;0;
401;2;0,048780486;0;1;0;22;
402;0;0,0;0;0;0;17;
403;3;0,125;1;0;0;0;
404;0;0,0;0;0;0;6;
405;0;0,0;0;0;0;11;
406;0;0,0;0;0;0;0;
407;2;0,036363635;0;1;0;22;
408;0;0,0;0;0;0;0;
409;0;0,0;0;0;0;13;
410;0;0,0;0;0;0;0;
411;1;0,018181818;0;1;0;8;
412;0;0,0;0;0;0;17;
413;0;0,0;0;0;0;0;
414;0;0,0;0;0;0;0;
415;0;0,0;0;0;0;0;
416;0;0,0;0;0;0;23;
417;0;0,0;0;0;0;0;
418;0;0,0;0;0;0;12;
419;0;0,0;0;0;0;6;
420;19;0,37254903;19;0;0;2;
421;0;0,0;0;0;0;18;
422;5;0,10869565;5;0;0;9;
423;0;0,0;0;0;0;10;
424;1;0,018181818;0;0;1;20;
425;0;0,0;0;0;0;15;
426;0;0,0;0;0;0;12;
427;3;0,115384616;3;0;0;0;
428;0;0,0;0;0;0;27;
429;0;0,0;0;0;0;0;
430;0;0,0;0;0;0;35;
431;0;0,0;0;0;0;12;
432;0;0,0;0;0;0;0;
433;1;0,029411765;0;1;0;4;
434;0;0,0;0;0;0;18;
435;0;0,0;0;0;0;3;
436;0;0,0;0;0;0;4;
437;0;0,0;0;0;0;16;
438;0;0,0;0;0;0;10;
439;0;0,0;0;0;0;4;
440;4;0,06153846;1;0;0;37;
441;0;0,0;0;0;0;15;
442;0;0,0;0;0;0;1;
443;0;0,0;0;0;0;12;
444;0;0,0;0;0;0;0;
445;0;0,0;0;0;0;24;
446;0;0,0;0;0;0;9;
447;0;0,0;0;0;0;0;
448;0;0,0;0;0;0;0;
449;1;0,030303031;0;1;0;3;
450;0;0,0;0;0;0;0;
451;0;0,0;0;0;0;0;
452;0;0,0;0;0;0;0;
453;4;0,44444445;4;0;0;0;
454;4;0,44444445;4;0;0;0;
455;1;0,14285715;0;0;1;0;
456;0;0,0;0;0;0;3;
457;0;0,0;0;0;0;0;
458;0;0,0;0;0;0;0;
459;3;0,16666667;3;0;0;0;
460;0;0,0;0;0;0;0;
461;2;0,036363635;0;1;0;21;
462;0;0,0;0;0;0;0;
463;1;0,029411765;0;0;1;3;
464;0;0,0;0;0;0;0;
465;0;0,0;0;0;0;0;
466;4;0,09756097;4;0;0;8;
467;0;0,0;0;0;0;0;
468;0;0,0;0;0;0;0;
469;0;0,0;0;0;0;3;
470;0;0,0;0;0;0;0;
471;0;0,0;0;0;0;0;
472;0;0,0;0;0;0;0;
473;0;0,0;0;0;0;11;
474;0;0,0;0;0;0;13;
475;0;0,0;0;0;0;2;
476;1;0,03846154;0;0;1;10;
477;0;0,0;0;0;0;5;
478;0;0,0;0;0;0;0;
479;0;0,0;0;0;0;1;
480;1;0,020408163;0;1;0;27;
481;0;0,0;0;0;0;16;
482;0;0,0;0;0;0;31;
483;0;0,0;0;0;0;0;
484;0;0,0;0;0;0;29;
485;0;0,0;0;0;0;2;
486;1;0,025641026;1;0;0;7;
487;1;0,032258064;1;0;0;13;
488;0;0,0;0;0;0;11;
489;0;0,0;0;0;0;29;
490;0;0,0;0;0;0;0;
491;0;0,0;0;0;0;6;
492;0;0,0;0;0;0;0;
493;0;0,0;0;0;0;18;
494;15;0,25;13;0;0;12;
495;0;0,0;0;0;0;35;
496;0;0,0;0;0;0;0;
497;0;0,0;0;0;0;9;
498;0;0,0;0;0;0;17;
499;0;0,0;0;0;0;2;
500;0;0,0;0;0;0;0;
501;0;0,0;0;0;0;0;
502;12;0,23529412;10;0;0;18;
503;0;0,0;0;0;0;0;
504;0;0,0;0;0;0;0;
505;0;0,0;0;0;0;0;
506;0;0,0;0;0;0;6;
507;0;0,0;0;0;0;6;
508;0;0,0;0;0;0;36;
509;2;0,033333335;1;0;0;24;
510;0;0,0;0;0;0;4;
511;0;0,0;0;0;0;13;
512;4;0,093023255;0;2;0;11;
513;0;0,0;0;0;0;0;
514;0;0,0;0;0;0;26;
515;0;0,0;0;0;0;5;
516;0;0,0;0;0;0;4;
517;0;0,0;0;0;0;0;
518;0;0,0;0;0;0;10;
519;2;0,03773585;2;0;0;19;
520;0;0,0;0;0;0;33;
521;1;0,023255814;1;0;0;12;
522;0;0,0;0;0;0;0;
523;0;0,0;0;0;0;34;
524;0;0,0;0;0;0;10;
525;0;0,0;0;0;0;0;
526;0;0,0;0;0;0;0;
527;0;0,0;0;0;0;0;
528;0;0,0;0;0;0;10;
529;0;0,0;0;0;0;0;
530;0;0,0;0;0;0;2;
531;0;0,0;0;0;0;0;
532;1;0,015873017;0;0;1;16;
533;0;0,0;0;0;0;10;
534;0;0,0;0;0;0;0;
535;3;0,06122449;3;0;0;14;
536;3;0,07692308;3;0;0;15;
537;0;0,0;0;0;0;0;
538;0;0,0;0;0;0;7;
539;3;0,06382979;3;0;0;23;
540;0;0,0;0;0;0;19;
541;0;0,0;0;0;0;2;
542;0;0,0;0;0;0;16;
543;0;0,0;0;0;0;6;
544;0;0,0;0;0;0;0;
545;0;0,0;0;0;0;40;
546;0;0,0;0;0;0;0;
547;0;0,0;0;0;0;0;
548;0;0,0;0;0;0;2;
549;1;0,027777778;0;0;1;6;
550;0;0,0;0;0;0;28;
551;1;0,01724138;0;0;1;36;
552;0;0,0;0;0;0;20;
553;3;0,050847456;0;1;0;22;
554;0;0,0;0;0;0;0;
555;0;0,0;0;0;0;0;
556;0;0,0;0;0;0;21;
557;0;0,0;0;0;0;29;
558;0;0,0;0;0;0;0;
559;7;0,10294118;5;0;0;28;
560;0;0,0;0;0;0;19;
